region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
91105,California,34.1720988,34.124172,-118.1461943,-118.1857469,34.135777653005078,-118.16695230272775,1405.05,2696,98.035136384650954,63.569912756425374,1981,40362,13055,22140,110447,32,187985,8,46996.25,671741.40498046856,15705059.055718997,4741060.6789306663,8102360.6399353044,41242225.640032969,11815.8732421875,70462447.4195984,"[[0,754],[5,848],[10,433],[15,200],[20,92],[25,78],[30,51],[35,32],[40,34],[45,14],[50,13],[55,16],[60,9],[65,8],[70,5],[75,6],[80,8],[85,12],[90,2],[95,10],[100,5],[105,6],[110,3],[115,4],[120,4],[125,1],[130,3],[135,4],[140,1],[150,4],[155,5],[160,3],[165,2],[170,2],[175,1],[180,1],[185,1],[190,2],[195,1],[205,1],[215,1],[235,2],[240,1],[260,1],[265,1],[365,1],[380,1],[390,2],[395,1],[430,1],[520,1],[550,1],[590,1],[620,1],[670,1]]",19210.249130279561,100,POINT(-118.166952302728 34.1357776530051)
91208,California,34.2200515,34.1609462,-118.2108804,-118.2544668,34.189557664489165,-118.23018645051265,1405.05,3940,97.949107481959743,76.386196200077549,2116,58076,32680,36287,48299,32,177458,8,44364.5,739754.86843261728,23202755.61837158,12225475.698773189,13481579.303326417,18348334.683007814,12085.2767578125,67997900.171911582,"[[0,984],[5,1465],[10,792],[15,321],[20,144],[25,91],[30,39],[35,22],[40,10],[45,15],[50,6],[55,4],[60,5],[65,4],[70,2],[75,1],[80,2],[85,2],[90,1],[95,1],[100,1],[105,2],[110,1],[115,1],[120,1],[125,2],[130,2],[145,2],[150,2],[155,3],[160,1],[170,2],[175,1],[185,1],[210,2],[220,1],[225,2],[300,1],[355,1]]",18538.337092659389,96,POINT(-118.230186450513 34.1895576644892)
91335,California,34.2207598,34.1805529,-118.5188011,-118.5620727,34.200997436679039,-118.540300183741,1405.05,13076,99.458683884432276,85.744262295081967,7325,161760,64677,113474,321514,32,668750,8,167187.5,2535844.9166931142,65482169.319970727,23745870.125268549,41780318.29401245,122205671.4740051,12431.209118652343,255749874.12995008,"[[0,2928],[5,5244],[10,2679],[15,1017],[20,368],[25,152],[30,99],[35,59],[40,52],[45,68],[50,52],[55,41],[60,35],[65,22],[70,21],[75,13],[80,17],[85,17],[90,13],[95,14],[100,15],[105,12],[110,12],[115,7],[120,10],[125,7],[130,10],[135,7],[140,5],[145,7],[150,3],[155,5],[160,3],[165,4],[170,2],[175,6],[180,3],[185,1],[190,2],[195,1],[200,2],[205,1],[210,2],[215,1],[220,1],[225,2],[230,2],[235,1],[240,4],[245,2],[255,1],[260,1],[270,1],[275,1],[280,2],[285,1],[290,1],[300,1],[320,1],[330,1],[350,1],[355,1],[365,1],[380,4],[400,1],[495,1],[505,1],[540,1],[585,1],[650,1],[675,1]]",69725.349842268944,310,POINT(-118.540300183741 34.200997436679)
91411,California,34.1936685,34.1650461,-118.4489415,-118.473976,34.178074484467977,-118.45854412892075,1405.05,3309,99.1679273827534,84.134248665141115,2312,40586,14924,30877,188004,32,276703,8,69175.75,810695.54044799763,16470783.566271968,5474782.2192443851,11422239.190344242,72260382.9932129,12544.078161621093,106438883.50952142,"[[0,830],[5,1143],[10,433],[15,206],[20,124],[25,93],[30,71],[35,50],[40,42],[45,40],[50,24],[55,16],[60,19],[65,21],[70,22],[75,21],[80,5],[85,8],[90,5],[95,7],[100,9],[105,7],[110,6],[115,5],[120,6],[125,6],[130,3],[135,6],[140,8],[145,5],[150,5],[155,5],[160,3],[165,3],[170,2],[175,4],[180,2],[185,4],[190,1],[195,2],[205,6],[210,1],[220,1],[225,2],[230,1],[235,1],[240,1],[245,2],[250,1],[255,1],[285,1],[305,4],[320,1],[330,3],[340,1],[355,1],[370,1],[375,1],[385,1],[390,1],[450,1],[630,1],[655,1],[1205,1],[1475,1]]",29018.541709040855,66,POINT(-118.458544128921 34.178074484468)
91423,California,34.1665617,34.1285788,-118.412682,-118.4529312,34.15129705004108,-118.43177135135555,1405.05,5683,99.0553121577218,78.54872149274361,4329,86016,29690,49793,176631,32,346459,8,86614.75,1478718.7664184566,34308993.640234374,10888219.788037112,18335661.670782477,67178226.758288562,12268.672351074218,132189820.62376097,"[[0,1430],[5,2005],[10,1010],[15,438],[20,221],[25,114],[30,82],[35,51],[40,42],[45,32],[50,33],[55,17],[60,22],[65,16],[70,10],[75,16],[80,15],[85,9],[90,7],[95,8],[100,4],[105,2],[110,2],[115,6],[120,10],[125,7],[130,5],[135,6],[140,6],[145,4],[150,3],[155,4],[160,2],[165,1],[180,2],[185,2],[190,4],[195,2],[200,2],[210,2],[220,1],[225,2],[230,2],[235,1],[245,1],[250,1],[255,1],[270,2],[285,2],[315,1],[350,2],[370,1],[375,1],[390,1],[395,2],[420,1],[470,1],[535,1],[555,1],[560,1],[565,1],[605,1],[790,1]]",36039.046040332527,220,POINT(-118.431771351356 34.1512970500411)
91768,California,34.0922892,34.0352444,-117.7505774,-117.8299293,34.067247864395476,-117.77545480894575,1405.05,6656,99.24955330553901,79.8847815650504,4947,103662,48816,62448,356711,32,576584,8,144146,1724163.1463134761,41471438.2258972,18072741.712255858,23352964.689855956,134968292.81677246,12384.652111816406,219589600.59109506,"[[0,1612],[5,2497],[10,1154],[15,478],[20,193],[25,81],[30,68],[35,57],[40,52],[45,31],[50,40],[55,29],[60,26],[65,17],[70,20],[75,18],[80,13],[85,13],[90,8],[95,17],[100,8],[105,10],[110,9],[115,11],[120,8],[125,5],[130,4],[135,10],[140,6],[145,4],[150,3],[155,6],[160,6],[165,6],[170,6],[175,5],[180,4],[185,2],[190,3],[195,3],[200,3],[205,8],[210,7],[215,3],[220,4],[225,2],[230,2],[235,6],[240,1],[245,2],[250,1],[255,4],[260,3],[270,1],[275,1],[280,2],[285,2],[290,1],[295,2],[300,2],[305,4],[310,1],[320,2],[325,2],[330,1],[345,1],[350,1],[360,3],[370,1],[375,1],[385,1],[390,2],[395,1],[405,2],[415,1],[455,1],[465,1],[470,1],[510,1],[515,1],[525,1],[535,2],[550,1],[565,1],[620,2],[625,1],[685,1],[750,1],[790,2],[810,1],[930,1],[995,1],[1045,1],[1135,1],[1175,1],[1210,1],[1410,1],[1430,1],[1505,1],[1600,1],[1725,1],[1900,1],[1965,1],[2560,1]]",59866.937471720965,67,POINT(-117.775454808946 34.0672478643955)
92102,California,32.7347391,32.7043421,-117.0850853,-117.1471154,32.714883230914694,-117.12029055078111,1294.55,8441,98.920863309352512,87.6987012987013,30428,81695,45473,76949,222753,32,457298,8,114324.5,10263432.511303712,33187195.384600833,16385480.047375489,28372079.970355213,84898402.683764651,12265.900512695312,173106590.59739986,"[[0,1940],[5,3149],[10,1642],[15,767],[20,352],[25,139],[30,81],[35,48],[40,46],[45,31],[50,31],[55,23],[60,20],[65,13],[70,15],[75,20],[80,12],[85,4],[90,10],[95,11],[100,11],[105,3],[110,4],[115,3],[120,4],[125,2],[135,3],[140,3],[145,2],[150,1],[155,3],[160,1],[170,2],[175,4],[180,1],[185,2],[190,3],[195,1],[200,3],[210,3],[220,1],[230,1],[235,1],[245,1],[250,1],[275,1],[280,1],[285,1],[290,1],[295,1],[305,1],[315,1],[335,2],[345,2],[355,1],[360,1],[425,1],[460,1],[465,1],[500,1],[515,2],[715,1],[860,1],[1025,1],[2370,1]]",47194.226900276961,154,POINT(-117.120290550781 32.7148832309147)
92337,California,34.0669907,34.0289681,-117.4188141,-117.5237633,34.046321210513845,-117.47210654129925,1437.3251242236029,10152,98.7518221574344,93.661776916689732,2524,148972,67085,104229,934772,32,1257582,8,314395.5,892759.90472412133,61749394.12500608,25259853.635656748,39293728.793823227,366015311.06282347,12798.707324218749,493211047.52203381,"[[0,1767],[5,4794],[10,1983],[15,654],[20,237],[25,105],[30,49],[35,49],[40,36],[45,25],[50,20],[55,25],[60,13],[65,7],[70,16],[75,18],[80,7],[85,9],[90,12],[95,13],[100,8],[105,4],[110,9],[115,7],[120,9],[125,10],[130,4],[135,5],[140,7],[145,6],[150,3],[155,10],[160,5],[165,7],[170,3],[175,7],[180,4],[185,1],[190,6],[195,1],[200,4],[205,3],[210,4],[215,3],[220,3],[225,5],[230,1],[235,2],[245,3],[250,3],[255,1],[260,1],[265,4],[270,1],[280,2],[285,2],[290,1],[295,2],[300,1],[305,1],[310,3],[315,1],[320,4],[325,3],[335,1],[340,1],[350,1],[355,1],[360,1],[370,1],[375,2],[380,1],[415,1],[420,1],[430,3],[435,2],[440,1],[445,1],[455,1],[465,1],[470,3],[475,1],[480,2],[505,1],[525,1],[530,1],[545,2],[550,1],[555,1],[570,1],[575,1],[580,1],[585,1],[595,2],[610,1],[615,1],[620,1],[625,1],[635,1],[645,2],[650,1],[715,1],[720,1],[735,1],[740,1],[755,1],[800,1],[840,1],[850,2],[860,1],[865,1],[870,1],[895,2],[910,1],[955,1],[970,2],[985,1],[990,2],[1005,3],[1065,1],[1075,2],[1080,1],[1160,1],[1165,1],[1190,1],[1195,1],[1215,1],[1220,1],[1230,1],[1245,1],[1255,1],[1300,1],[1305,1],[1320,1],[1325,1],[1365,1],[1405,1],[1445,1],[1470,2],[1485,1],[1495,1],[1500,1],[1520,1],[1530,1],[1630,1],[1660,1],[1675,2],[1695,1],[1750,1],[1830,1],[1855,1],[1860,1],[1870,1],[1875,1],[1915,1],[1950,1],[1955,1],[1960,1],[1985,1],[1990,1],[2010,1],[2075,1],[2145,1],[2180,1],[2210,1],[2340,2],[2360,1],[2365,1],[2415,1],[2490,2],[2545,1],[2610,1],[2615,1],[2805,1],[2880,1],[3055,1],[3585,1],[3945,1],[4115,1],[4380,1],[5210,1],[6580,1]]",134464.63249116624,297,POINT(-117.472106541299 34.0463212105138)
92358,California,34.3386782,34.1780884,-117.4393267,-117.6481369,34.244508430696804,-117.4914538676084,1437.35,13,2.4482109227871938,100,0,108,63,94,571,32,836,8,209,0,44059.918713378909,23699.102343749997,34923.960998535156,222596.91228637696,12011.357366943359,325279.89434204093,"[[0,4],[5,3],[10,1],[15,2],[20,1],[40,1],[60,1]]",88.681390388997627,0,POINT(-117.491453867608 34.2445084306968)
93101,California,34.4372432,34.4036366,-119.6840023,-119.740749,34.420164674705568,-119.70974372844334,1317.5,6756,98.259088581669232,88.0145909327775,21272,94508,79484,49358,178766,32,423388,8,105847,7140671.37528076,37142383.22145997,30110930.47979125,17467839.845086664,67030815.090655535,12150.462274169922,158892640.01227418,"[[0,1656],[5,2395],[10,1033],[15,512],[20,285],[25,167],[30,129],[35,98],[40,52],[45,64],[50,52],[55,41],[60,29],[65,23],[70,24],[75,25],[80,16],[85,16],[90,7],[95,9],[100,16],[105,9],[110,7],[115,3],[120,2],[125,5],[130,6],[135,6],[140,3],[145,8],[150,4],[155,5],[160,4],[165,4],[170,2],[175,2],[180,6],[185,2],[190,2],[195,3],[205,1],[220,1],[225,1],[230,2],[235,1],[240,1],[255,1],[290,2],[300,1],[315,1],[330,2],[350,1],[360,1],[395,1],[405,2],[450,1],[460,1],[485,1],[500,1],[575,1]]",43319.063009932208,93,POINT(-119.709743728443 34.4201646747056)
94615,California,37.8062459,37.8025507,-122.2936542,-122.3023362,37.803521557142865,-122.2966383142857,1229.95,24,100,85.714285714285708,0,66,227,429,18564,32,19286,8,4821.5,0,25209.407910156246,77591.577117919922,149499.56210327148,6711402.4809387252,11881.328845214843,6963703.0280700736,"[[0,7],[5,5],[10,3],[20,1],[30,1],[85,1],[135,1],[170,1],[185,1],[335,1],[685,1],[3070,1]]",1898.5214811215919,1,POINT(-122.296638314286 37.8035215571429)
94705,California,37.8825804,37.8499574,-122.2204941,-122.2667623,37.857575276040663,-122.24868726009197,1229.95,3549,98.62052274927396,87.0920245398773,8263,43170,21358,38570,49686,32,161047,8,40261.75,2592201.4221435552,15941339.2901062,6992316.5272277864,13351301.625659185,17417707.793139648,11404.573889160156,56294866.658276357,"[[0,791],[5,1397],[10,761],[15,293],[20,129],[25,59],[30,24],[35,13],[40,12],[45,10],[50,10],[55,7],[60,2],[65,8],[70,2],[75,2],[80,5],[85,2],[90,2],[95,2],[110,1],[115,1],[125,1],[130,1],[140,1],[145,1],[160,1],[170,2],[175,1],[215,1],[230,1],[270,1],[290,1],[300,1],[335,1],[370,1],[470,1]]",15347.727092439409,317,POINT(-122.248687260092 37.8575752760407)
94706,California,37.9008082,37.8803856,-122.2804749,-122.3082271,37.889648428636363,-122.29417815758892,1229.9690298507467,4615,99.407114624505923,91.749502982107359,19389,50955,18873,25261,94119,32,208597,8,52149.25,6204100.2560119648,19241302.624194317,6274984.48551636,8911756.5876586922,33509690.541461185,11001.919384765624,74141834.49484247,"[[0,1101],[5,1925],[10,935],[15,276],[20,106],[25,66],[30,45],[35,36],[40,25],[45,15],[50,3],[55,8],[60,12],[65,9],[70,4],[75,4],[80,4],[85,7],[90,1],[95,2],[100,1],[105,3],[110,1],[115,2],[125,2],[130,3],[140,1],[145,1],[150,1],[155,1],[165,1],[175,1],[180,1],[185,1],[200,1],[210,2],[225,2],[240,1],[280,2],[385,1],[545,1],[590,1]]",20213.364192991827,147,POINT(-122.294178157589 37.8896484286364)
94707,California,37.9187708,37.8803719,-122.2661198,-122.2901104,37.89629504947905,-122.27875939494777,1230.5954908025396,4501,99.665814822095541,88.777120315581854,12375,43678,24815,40919,56960,32,178747,8,44686.75,3944988.6899719252,16152575.047918696,8266544.398516844,14420914.037078865,20030030.586279303,11440.458374023438,62815052.759765588,"[[0,988],[5,1847],[10,1057],[15,360],[20,138],[25,42],[30,22],[35,12],[40,7],[45,3],[50,2],[55,2],[60,1],[65,2],[70,2],[75,1],[80,2],[90,1],[95,1],[105,1],[115,1],[120,1],[125,1],[165,1],[175,1],[190,1],[255,1],[290,1],[330,1],[365,1]]",17125.332100104202,323,POINT(-122.278759394948 37.8962950494791)
94708,California,37.9144163,37.879182,-122.2403733,-122.2810287,37.894581353205815,-122.26321327348404,1230.5744149242273,3649,98.826342099543581,80.250714756982632,7271,34318,16209,32348,44779,32,134925,8,33731.25,2304404.8822753904,12503610.776934806,5341456.4867126467,11341829.586602777,15554222.017785642,11060.618359375,47045523.7503113,"[[0,840],[5,1519],[10,788],[15,323],[20,112],[25,32],[30,14],[35,9],[40,2],[45,2],[55,2],[65,1],[70,1],[80,1],[85,1],[145,1],[150,1]]",12826.06927241919,273,POINT(-122.263213273484 37.8945813532058)
86351,Arizona,34.8244371,34.7284255,-111.7161798,-111.8431879,34.783121703675349,-111.76619430625324,1395.7,1872,72.409392547217962,65.985195629185753,5235,23422,15998,21359,15283,34,81297,8.5,20324.25,1859783.2584655771,10325136.134954838,6264057.8576416019,8429770.6950805653,6203198.9281311054,14054.223937988281,33081946.874273684,"[[0,540],[5,494],[10,372],[15,235],[20,131],[25,58],[30,15],[35,9],[40,5],[45,2],[50,3],[55,3],[60,1],[95,1],[120,2],[135,1]]",14246.177191455377,59,POINT(-111.766194306253 34.7831217036753)
89139,Nevada,36.0570253,35.9985482,-115.181482,-115.2614861,36.039898331138119,-115.22125288543978,1383.8,12890,91.085619514891846,97.792276762005912,4995,210000,146844,194079,167356,34,723274,8.5,180818.5,1741576.1200378416,93938496.701654032,57332405.72958374,72877949.118707255,66862141.431091279,13805.726770019532,292752569.10107422,"[[0,2164],[5,5391],[10,2162],[15,1494],[20,700],[25,362],[30,170],[35,152],[40,81],[45,52],[50,33],[55,18],[60,15],[65,9],[70,12],[75,5],[80,2],[85,2],[90,3],[95,3],[100,2],[105,2],[110,2],[125,4],[130,1],[135,1],[140,1],[145,2],[155,1],[160,1],[165,1],[185,2],[210,1],[215,1],[225,1],[255,1],[270,1],[275,1],[285,1],[305,2],[310,1],[345,1],[350,3],[360,1],[415,1],[435,1],[445,1],[460,1],[465,1],[485,1],[545,1],[570,2],[645,1],[660,1],[675,1],[710,1],[735,1],[775,1],[835,1],[935,1],[945,1],[1490,1],[1515,1],[1720,1],[1995,1],[2635,1],[2880,1],[3190,1]]",126068.90968412081,258,POINT(-115.22125288544 36.0398983311381)
90008,California,34.0189211,33.9999225,-118.3172683,-118.3723318,34.01033093324962,-118.33742376940909,1405.05,6105,99.379615952732649,90.740190249702735,7575,105412,54109,64819,142596,34,374511,8.5,93627.75,2629468.1216613785,42527878.650085457,20283835.831280526,24186490.009985354,54140088.695123315,13191.531628417968,143767761.30813596,"[[0,1322],[5,2163],[10,1000],[15,539],[20,311],[25,206],[30,135],[35,83],[40,55],[45,35],[50,26],[55,24],[60,21],[65,25],[70,16],[75,16],[80,7],[85,12],[90,9],[95,9],[100,9],[105,10],[110,7],[115,6],[120,8],[125,2],[130,5],[135,4],[140,5],[145,2],[155,3],[160,4],[165,1],[170,2],[175,1],[180,2],[185,2],[190,1],[195,1],[200,1],[205,1],[210,1],[225,1],[230,1],[265,1],[360,1],[380,1],[420,2],[460,1],[595,1],[605,1],[700,1],[930,1],[980,1]]",39195.55185452853,139,POINT(-118.337423769409 34.0103309332496)
90046,California,34.1307375,34.0816519,-118.3442886,-118.3917093,34.100376481363249,-118.36288799313779,1405.05,6836,96.76202741238157,64.9871660804259,7259,84703,27175,44225,307868,34,471230,8.5,117807.5,2513643.49038086,34003164.062329121,9994318.039465325,16533303.035528561,117331371.51829219,13267.112109374999,180375800.14599606,"[[0,1769],[5,1972],[10,979],[15,573],[20,366],[25,236],[30,185],[35,139],[40,122],[45,73],[50,55],[55,42],[60,27],[65,27],[70,25],[75,18],[80,27],[85,33],[90,16],[95,21],[100,12],[105,15],[110,19],[115,8],[120,8],[125,9],[130,3],[140,1],[145,6],[150,4],[155,4],[160,2],[165,1],[170,3],[175,3],[180,2],[185,4],[190,2],[195,2],[200,3],[205,2],[210,5],[215,3],[250,1],[260,1],[270,1],[280,1],[300,1],[330,1],[390,1],[425,1],[520,1],[1595,1]]",49176.038936653982,424,POINT(-118.362887993138 34.1003764813632)
90292,California,33.9936982,33.9656876,-118.4287691,-118.4665778,33.979689265393269,-118.45226141015725,1405.05,1673,97.752808988764045,76.919540229885058,1570,17825,3683,14176,176331,34,213585,8.5,53396.25,537379.83061523444,6939420.0438964861,1318214.7166687008,5391189.8648986826,65858346.286285393,12663.3697265625,80044550.7423645,"[[0,484],[5,438],[10,195],[15,84],[20,72],[25,37],[30,25],[35,25],[40,29],[45,22],[50,26],[55,20],[60,14],[65,19],[70,10],[75,14],[80,9],[85,4],[90,11],[95,4],[100,7],[105,7],[110,9],[115,1],[120,3],[125,11],[130,2],[135,2],[140,4],[145,2],[150,2],[155,4],[160,5],[165,1],[170,3],[175,3],[180,2],[185,4],[190,4],[195,2],[205,2],[210,3],[215,2],[220,3],[225,1],[230,1],[235,1],[240,2],[245,5],[250,1],[255,1],[260,1],[270,1],[285,1],[290,2],[300,1],[310,2],[340,1],[345,2],[350,1],[360,1],[365,2],[380,1],[390,2],[395,1],[415,1],[430,2],[460,1],[465,1],[510,1],[555,1],[570,1],[610,1],[785,1],[810,1],[825,1]]",21740.676596524525,27,POINT(-118.452261410157 33.9796892653933)
90501,California,33.8580486,33.8022654,-118.298396,-118.3310358,33.826379263834127,-118.31445246061544,1405.05,9786,98.841630559731186,87.546967257112186,4498,125584,57006,109935,586597,34,883620,8.5,220905,1557273.0578735352,50295940.151513681,20726794.362023912,40730712.468103021,222024514.16406247,12980.543408203124,335335234.20357651,"[[0,2193],[5,3299],[10,1888],[15,935],[20,432],[25,194],[30,129],[35,73],[40,65],[45,43],[50,57],[55,34],[60,28],[65,31],[70,26],[75,22],[80,17],[85,17],[90,18],[95,9],[100,10],[105,11],[110,10],[115,16],[120,8],[125,5],[130,6],[135,5],[140,8],[145,2],[150,7],[155,7],[160,11],[165,8],[170,5],[175,3],[180,3],[185,1],[190,5],[195,6],[200,7],[205,1],[210,3],[215,1],[220,4],[225,4],[230,2],[235,4],[240,3],[245,2],[250,4],[255,2],[260,2],[270,3],[280,2],[290,1],[300,5],[305,1],[310,5],[315,3],[320,1],[325,3],[330,1],[340,1],[345,4],[355,5],[365,2],[380,1],[395,1],[405,1],[410,1],[425,1],[430,1],[435,1],[440,1],[455,1],[465,1],[475,1],[485,1],[490,1],[510,1],[520,1],[535,2],[545,1],[550,1],[570,2],[585,1],[635,1],[645,1],[655,1],[670,1],[685,1],[715,1],[730,1],[750,1],[760,2],[770,2],[835,1],[850,1],[860,1],[885,1],[890,1],[905,1],[965,1],[985,2],[1050,1],[1110,1],[1160,1],[1195,1],[1230,1],[1280,1],[1285,1],[1305,1],[1425,1],[1655,1],[1915,1],[2015,1],[2190,1],[2270,1],[2285,1],[2300,1],[2730,1],[2810,1],[3400,1],[4435,1]]",91422.787983086877,92,POINT(-118.314452460615 33.8263792638341)
90603,California,33.9656463,33.9284224,-117.9657664,-118.0243038,33.94356205603934,-117.99406712104725,1405.05,6046,99.146535512801961,88.21126349576889,1667,103710,37566,61871,77210,34,282024,8.5,70506,574411.52028198249,40885939.001599118,13753839.334429936,22746564.087890621,28827053.003009047,12882.962536621093,106787806.94721067,"[[0,1170],[5,2529],[10,1389],[15,499],[20,187],[25,103],[30,32],[35,21],[40,12],[45,9],[50,22],[55,9],[60,8],[65,4],[70,4],[75,3],[80,4],[90,4],[95,3],[100,1],[105,3],[110,2],[115,1],[120,3],[130,1],[150,3],[155,1],[160,2],[165,4],[175,1],[185,1],[195,1],[205,1],[220,1],[240,1],[265,2],[345,1],[510,1],[625,1],[1185,1],[1920,1]]",29113.669062842317,136,POINT(-117.994067121047 33.9435620560393)
90640,California,34.0439889,33.9742923,-118.0809184,-118.1433317,34.013650591313038,-118.11362833663969,1405.05,13018,98.747585104256885,87.822977804762871,7921,203504,115362,111519,479008,34,917314,8.5,229328.5,2765988.800823974,82043519.831024081,43001660.225622542,41035116.725915514,182058227.73003548,12983.43955078125,350904513.31342167,"[[0,2889],[5,4789],[10,2616],[15,1160],[20,503],[25,285],[30,130],[35,78],[40,62],[45,43],[50,38],[55,28],[60,22],[65,20],[70,21],[75,18],[80,19],[85,11],[90,11],[95,14],[100,5],[105,17],[110,7],[115,14],[120,7],[125,6],[130,6],[135,5],[140,7],[145,5],[150,2],[155,4],[160,5],[165,8],[170,2],[175,2],[180,8],[185,5],[190,6],[195,2],[200,2],[205,6],[210,3],[215,6],[220,2],[225,3],[230,3],[235,4],[240,5],[245,2],[250,2],[255,2],[260,2],[265,3],[270,3],[275,3],[280,1],[285,1],[290,3],[295,2],[300,2],[330,4],[335,1],[340,2],[350,2],[355,1],[370,1],[375,2],[390,1],[395,2],[410,1],[415,1],[420,2],[425,1],[430,2],[435,2],[440,1],[445,1],[450,1],[455,1],[470,1],[475,1],[480,2],[495,1],[500,1],[520,2],[535,1],[540,1],[560,1],[570,1],[610,1],[615,2],[645,1],[655,1],[670,2],[675,1],[680,1],[685,1],[690,1],[700,1],[710,1],[780,1],[815,1],[840,1],[845,1],[910,1],[925,1],[945,1],[960,1],[1000,1],[1020,1],[1125,1],[1180,2],[1185,1],[1305,2],[1520,2],[1560,1],[1880,1],[1895,1],[2060,2],[2090,1]]",95667.456475765313,93,POINT(-118.11362833664 34.013650591313)
90715,California,33.8495953,33.8299473,-118.059202,-118.0962423,33.840409078875879,-118.07840567475958,1405.05,4308,99.185123276222313,90.752053928797139,964,60946,20206,51364,60686,34,194166,8.5,48541.5,332183.36275024421,24405064.281500239,7290646.73059082,19081186.696875002,22690475.812951665,12956.546679687499,73799556.884667933,"[[0,705],[5,1984],[10,1113],[15,263],[20,79],[25,35],[30,23],[35,18],[40,11],[45,9],[50,10],[55,4],[60,6],[65,6],[70,2],[75,3],[80,3],[85,1],[90,2],[100,2],[105,2],[110,1],[115,1],[120,2],[125,2],[130,2],[140,1],[145,1],[150,1],[155,1],[175,1],[185,1],[195,1],[200,1],[210,1],[215,1],[220,2],[230,1],[335,1],[345,1],[350,1],[395,1],[415,1],[590,1]]",20120.048697945032,32,POINT(-118.07840567476 33.8404090788759)
